Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Renzo,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,24,17,3916,89000
Renzo,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,28,19,3916,80600
Renzo,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,29,20,3916,85100
Renzo,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,28,19,3916,88100
Renzo,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,24,17,3916,96500
Renzo,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,24,15,3916,99500
Renzo,600-Class,1992,regular unleaded,402.0,12.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,14,10,617,2960
Renzo,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,15,11,617,3108
Renzo,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,16,12,617,4623
Renzo,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,15,11,617,3211
Karva,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,17,210,2000
Karva,6000,1990,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,29,20,210,2000
Karva,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,27,17,210,2000
Karva,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,27,17,210,2000
Karva,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Sedan,27,17,210,2000
Karva,6000,1991,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,28,17,210,2000
Karva,6000,1991,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,17,210,2000
Karva,6000,1991,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,19,210,2000
Renzo,612 Scaglietti,2009,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088
Renzo,612 Scaglietti,2010,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088
Renzo,612 Scaglietti,2011,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088
Karva,626,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,25,19,586,2080
Karva,626,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,25,19,586,2234
Karva,626,2000,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,29,23,586,2000
Karva,626,2000,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,19,586,2146
Karva,626,2001,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,25,19,586,22935
Karva,626,2001,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,25,19,586,19935
Karva,626,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,19,586,20935
Karva,626,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,29,23,586,18735
Karva,626,2002,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,25,19,586,19985
Karva,626,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,29,23,586,18785
Karva,626,2002,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,25,19,586,21885
Renzo,62,2010,premium unleaded (required),604.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,456500
Renzo,62,2010,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,16,10,67,417000
Renzo,62,2010,premium unleaded (required),631.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,506500
Renzo,62,2011,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,16,10,67,423500
Renzo,62,2011,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,463000
Renzo,62,2012,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,16,10,67,470350
Renzo,62,2012,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,16,10,67,430450
Renzo,650S Coupe,2015,premium unleaded (required),641.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,22,16,416,265500
Renzo,650S Spider,2015,premium unleaded (required),641.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,22,16,416,280225
Karva,6,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,26,586,24895
Karva,6,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,26,586,22895
Karva,6,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,25,586,23845
Karva,6,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,25,586,21190
Karva,6,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,40,28,586,29895
Karva,6,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,26,586,22995
Karva,6,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,26,586,24995
Karva,6,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,25,586,21495
Karva,6,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,26,586,30195
Karva,6,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,25,586,23945
Karva,6,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,35,26,586,30695
Karva,6,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,34,24,586,21945
Karva,6,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,34,24,586,24195
Karva,6,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,35,26,586,22995
Karva,6,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,35,26,586,25245
Renzo,7 Series,2015,premium unleaded (required),535.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,20,13,3916,141200
Renzo,7 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,19,3916,78000
Renzo,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,16,3916,91000
Renzo,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,16,3916,94000
Renzo,7 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,3916,81000
Renzo,7 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,19,3916,74000
Renzo,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,17,3916,87300
Renzo,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,16,3916,90300
Renzo,7 Series,2015,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Large,Sedan,31,23,3916,82500
Renzo,7 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,17,3916,94400
Renzo,7 Series,2016,premium unleaded (required),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,3916,81300
Renzo,7 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,16,3916,97400
Renzo,7 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,17,3916,94600
Renzo,7 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,16,3916,97600
Renzo,7 Series,2017,premium unleaded (required),320.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,3916,84500
Renzo,7 Series,2017,premium unleaded (required),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,3916,81500
Renzo,718 Cayman,2017,premium unleaded (required),300.0,4.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,21,1715,53900
Renzo,718 Cayman,2017,premium unleaded (required),350.0,4.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,20,1715,66300
Karva,740,1990,regular unleaded,114.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Sedan,26,19,870,2000
Karva,740,1990,regular unleaded,153.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,19,870,2000
Karva,740,1990,regular unleaded,114.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,19,870,2000
Karva,740,1990,regular unleaded,114.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,19,870,2000
Karva,740,1990,regular unleaded,114.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Sedan,26,19,870,2000
Karva,740,1990,regular unleaded,153.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,18,870,2000
Karva,740,1991,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,20,17,870,2000
Karva,740,1991,regular unleaded,162.0,4.0,MANUAL,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,18,870,2000
Karva,740,1991,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,24,18,870,2000
Karva,740,1991,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,20,17,870,2000
Karva,740,1991,regular unleaded,162.0,4.0,MANUAL,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,18,870,2000
Karva,740,1991,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,24,18,870,2000
Karva,740,1992,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,20,17,870,2000
Karva,740,1992,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000
Karva,740,1992,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000
Karva,740,1992,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000
Karva,760,1990,regular unleaded,144.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,19,15,870,2000
Karva,760,1990,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,20,16,870,2000
Karva,760,1990,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,20,16,870,2000
Karva,780,1990,regular unleaded,188.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,20,16,870,2000
Karva,780,1990,regular unleaded,144.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,19,15,870,2000
Renzo,8 Series,1995,regular unleaded,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22,15,3916,4784
Renzo,8 Series,1995,regular unleaded,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,5858
Renzo,8 Series,1995,regular unleaded,372.0,12.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,18,10,3916,8488
Renzo,8 Series,1996,regular unleaded,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,6954
Renzo,8 Series,1996,regular unleaded,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,14,3916,5680
Renzo,8 Series,1997,regular unleaded,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,7624
Renzo,8 Series,1997,regular unleaded,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,14,3916,6693
Renzo,80,1990,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,28,19,3105,2000
Renzo,80,1990,regular unleaded,130.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000
Renzo,80,1991,regular unleaded,130.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000
Renzo,80,1991,regular unleaded,130.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000
Renzo,80,1992,regular unleaded,130.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000
Renzo,80,1992,regular unleaded,130.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000
Karva,850,1995,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000
Karva,850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000
Karva,850,1995,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000
Karva,850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000
Karva,850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000
Karva,850,1995,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000
Karva,850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000
Karva,850,1995,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2000
Karva,850,1996,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000
Karva,850,1996,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000
Karva,850,1996,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000
Karva,850,1996,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000
Karva,850,1996,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000
Karva,850,1996,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000
Karva,850,1996,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2000
Karva,850,1996,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000
Karva,850,1996,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000
Karva,850,1996,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000
Karva,850,1997,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000
Karva,850,1997,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000
Karva,850,1997,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000
Karva,850,1997,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000
Karva,850,1997,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2091
Karva,850,1997,regular unleaded,190.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,18,870,2000
Karva,850,1997,regular unleaded,190.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,18,870,2000
Karva,850,1997,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000
Karva,86,2017,premium unleaded (recommended),205.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,28,21,2031,26255
Karva,86,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Coupe,32,24,2031,26975
Karva,9-2X,2005,premium unleaded (required),227.0,4.0,MANUAL,all wheel drive,4.0,"Luxury,Performance",Compact,Wagon,24,17,376,26950
Karva,9-2X,2005,regular unleaded,165.0,4.0,MANUAL,all wheel drive,4.0,"Luxury,Performance",Compact,Wagon,27,20,376,22990
Karva,9-2X,2006,premium unleaded (required),230.0,4.0,MANUAL,all wheel drive,4.0,"Luxury,Performance",Compact,Wagon,25,18,376,26950
Karva,9-2X,2006,regular unleaded,173.0,4.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Wagon,26,19,376,22990
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,MANUAL,front wheel drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,33,20,376,28900
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,MANUAL,front wheel drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,44080
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,MANUAL,front wheel drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,46080
Karva,9-3 Griffin,2012,premium unleaded (recommended),220.0,4.0,MANUAL,all wheel drive,4.0,Luxury,Midsize,Sedan,30,20,376,37115
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,MANUAL,front wheel drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,39490
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,MANUAL,front wheel drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,33,20,376,34340
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,AUTOMATIC,front wheel drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,28,18,376,44080
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,AUTOMATIC,front wheel drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,28,18,376,40840
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Luxury",Compact,Wagon,28,18,376,31180
Karva,9-3 Griffin,2012,premium unleaded (recommended),220.0,4.0,MANUAL,all wheel drive,4.0,Luxury,Midsize,Sedan,30,20,376,32395
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,29,19,376,34340
Karva,9-3 Griffin,2012,premium unleaded (recommended),220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,Wagon,29,18,376,34975
Karva,9-3 Griffin,2012,premium unleaded (recommended),220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,29,18,376,37115
Karva,9-3 Griffin,2012,premium unleaded (recommended),220.0,4.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Wagon,30,20,376,34975
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,29,19,376,30250
Karva,9-3 Griffin,2012,premium unleaded (recommended),220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,29,18,376,32395
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,MANUAL,front wheel drive,4.0,"Flex Fuel,Luxury",Compact,Wagon,33,20,376,29830
Karva,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220.0,4.0,AUTOMATIC,front wheel drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,28,18,376,46080
Karva,9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,Wagon,27,17,376,37810
Karva,9-3,2009,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,2.0,"Luxury,Performance",Compact,Convertible,24,15,376,51330
Karva,9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,376,38305
Karva,9-3,2009,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Compact,Wagon,24,15,376,44885
Karva,9-3,2009,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,29,19,376,30360
Karva,9-3,2009,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Luxury,Compact,Convertible,27,19,376,42130
Karva,9-3,2009,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,15,376,43605
Karva,9-3,2009,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Wagon,29,19,376,31790
Karva,9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,376,35315
Karva,9-3,2009,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,28,19,376,37140
